source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
5870123810028066048,18716481191953584,BP,1735.3189313590467,16.697954416458284,2893.166992705514,62.42708662604857,46.344738,false,false,0,369295549951641967
5870123810028066048,18720573493130728,BP,1735.392935382443,16.70856252761161,2865.037147091044,67.89025598920935,42.201008,false,false,0,369295549951641967
5870123810028066048,21357267621160532,BP,1783.0753419302612,16.63733648639996,3059.290187537521,65.10728070999714,46.98845,false,false,0,369295549951641967
5870123810028066048,21367008563564953,BP,1783.251503890834,16.65825619233483,3000.908760564089,60.140214019556055,49.898537,false,false,0,369295549951641967
5870123810028066048,21371100890051712,BP,1783.3255121869129,16.66853838616249,2972.623548317304,75.0010426424754,39.63443,false,false,0,369295549951641967
5870123810028066048,21380841778323873,BP,1783.5016732488218,16.655843357769438,3007.5851040683897,59.8144888780986,50.281883,false,false,0,369295549951641967
5870123810028066048,21384934086460754,BP,1783.575681240017,16.71782760761963,2840.6925039375456,92.69895207001466,30.644278,false,false,0,369295549951641967
5870123810028066048,21394674933970007,BP,1783.7518416736436,16.67190176675016,2963.429239119915,59.15526860530546,50.09578,false,false,0,369295549951641967
5870123810028066048,21398767229518066,BP,1783.8258494726904,16.76038391522261,2731.503128143758,70.80888966895756,38.57571,false,false,0,369295549951641967
5870123810028066048,21408508056842724,BP,1784.0020096265112,16.68526718266007,2927.1730312283826,61.079776637130315,47.923767,false,false,0,369295549951641967
5870123810028066048,21412600348071721,BP,1784.076017378448,16.666287402233174,2978.792882030297,87.87196890064186,33.89924,false,false,0,369295549951641967
5870123810028066048,21422341169754658,BP,1784.2521775181322,16.704363750811304,2876.1383170608065,60.34471315693331,47.66181,false,false,0,369295549951641967
5870123810028066048,21426433462157395,BP,1784.3261853323156,16.833041403619035,2554.6929343776856,75.02481910112165,34.051304,false,false,0,369295549951641967
5870123810028066048,21436174297085207,BP,1784.502345791031,16.70057973126725,2886.1797534756347,61.39166594070079,47.012566,false,false,0,369295549951641967
5870123810028066048,21440266598925333,BP,1784.5763538171486,16.792264696007912,2652.4633382531324,98.08949999112065,27.041256,false,false,0,369295549951641967
5870123810028066048,21450007462159073,BP,1784.752514871286,16.65282338526782,3015.9623396410284,60.6277292649747,49.745594,false,false,0,369295549951641967
5870123810028066048,21454099779728045,BP,1784.8265232306321,16.710063412815074,2861.079352315003,70.72057997825027,40.45611,false,false,0,369295549951641967
5870123810028066048,21463840690017119,BP,1785.0026852202475,16.729578884366536,2810.1125502107443,58.857646541818674,47.74422,false,false,0,369295549951641967
5870123810028066048,21467933031572473,BP,1785.0766940426029,16.687131234391053,2922.151810893741,68.51598507443929,42.649197,false,false,0,369295549951641967
5870123810028066048,23953039195023222,BP,1830.0203124456796,18.61442686089176,495.2044331929974,35.487579929826666,13.954303,false,false,0,369295549951641967
