0.0005764909208421386	0.0007143540773844251
-0.0005071593107683157	0.000750902958756638
0.0010358019462674748	0.0008983360009106402
0.0010854376066754185	0.0009358834915159097
0.0014098363790520125	0.0007132935727870895
0.0020741672609210808	0.0016243898394575171
0.0022763785932726935	0.0008391782637969362
0.0022363402657921824	0.0014035523100846008
0.002889854761432184	0.0007093214500200653
0.00245683008478552	0.0010276869078889494
0.0025243386952770834	0.0006840654602025198
0.0030175523875850103	0.0006945097955304716
0.003947496410976123	0.0022112197546257234
0.003919714089319973	0.0006811278708273734
0.0041429933489385805	0.000686829174967602
0.004590884649723376	0.0007042225025279921
0.004612136529334657	0.0008463291418546319
0.00492545337515221	0.0009515771284287607
0.005487982397090946	0.0007069586389389791
