132.59476764605859	1395.0239763943766	1780.8233683888202	2164.5535345332055	
132.75798644994643	1394.8797437125154	1780.8592729750533	2164.467258237683	
132.70999323462627	1394.908513966878	1781.0660123567695	2164.374103314035	
1211.7316298290243	1394.8830666048339	1780.8111701031007	2164.377325370708	
9462.816799337188	1394.930781287316	1780.6921712322837	2164.3375527091284	
1637.3172520126732	1394.7892997516483	1780.9003315193672	2164.3120125632404	
3357.890734260587	1394.8604723026945	1780.6888177676758	2164.2976362420627	
-4041.6333486576145	1394.8102072950887	1780.7004235061677	2164.3088387344287	
4115.332619216371	1394.849821086285	1780.6169087109365	2164.2932583794723	
4272.820748047057	1394.7687389931102	1780.6356720820588	2164.2811185212163	
132.55971423546504	1394.770510472276	1780.6879333921995	2164.3099900161774	
132.5279252612454	1394.775027585011	1780.6206706370147	2164.245504622553	
246.86877122121078	1394.7659790913135	1780.6038521871371	2164.2525877446897	
533.788419009272	1394.6584038002243	1780.527070912578	2164.205681626874	
4880.072939639398	1394.6674400349002	-2090.791260875715	2164.182084448148	
14743.085471884366	1394.6313812375936	1780.5768734743042	2164.1685752294356	
-3555.0076790898374	1394.6485468258593	1780.450421087166	2164.1391740907584	
132.34227478336246	1394.5511608606573	815.7570076165587	2164.183022203207	
132.42470035275784	1394.5208216601923	1780.6044082979126	2164.206200738441	
132.34834000438605	1394.5225448895594	1780.5462192120142	2164.186795458135	
