-2095.2681025839574	74.7244487647343
-2050.955596976591	46.09137256257151
-2309.4302109128407	64.73089931787476
-2114.7836230299445	56.5956474615352
-2052.487232825601	59.099306773031465
-2262.0138826422913	40.50401986922277
-2103.392145458004	297.6919970030557
-2135.355585222389	36.20444372859056
-2098.1613491206867	60.741752802666014
-2094.0095461855976	52.73708175732756
-2188.599511959792	32.459578785905286
-2207.2946486480473	35.30846743703591
-2185.2985217584805	36.55918827614143
-2145.2745527618285	438.6193379674598
-2240.12615691834	35.37606920021145
-2236.3064354917256	35.00576924626046
-2159.729921590377	36.32110039961288
-2294.0927856311077	41.45542297820448
-2259.4082536723386	131.55684758643937
-2212.5673929434115	39.01269895541098
