132.60170376462105	1395.0226616734537	1780.721251665025	2164.5563973812077	
132.75794980978748	1394.8803409790253	1780.832982155802	2164.474868030335	
132.71075888686744	1394.9076944078954	1781.0867781728982	2164.3788942194637	
132.69394854490088	1394.8819832695024	1780.7712702768872	2164.3758396326475	
132.70946207056673	1394.930781287316	1780.6326934530907	2164.332514665493	
132.59242543315898	1394.795769676836	1780.9459217052795	2164.311206579765	
132.55941400739079	1394.8605795427343	1780.6999039357647	2164.2921437388945	
132.55381548286408	1394.8091792117052	1780.6436140082367	2164.3152777314335	
132.57150728905202	1394.8528050520454	1780.5519456730437	2164.299091011721	
132.54986349726596	1394.7702946180364	1780.6125456149039	2164.2843322425992	
132.56426815063935	1394.7700975155606	1780.6329995284038	2164.308579241528	
132.53122958806978	1394.7752328516522	1780.6000700591871	2164.2419406815948	
132.4955385378835	1394.7680492373777	1780.5845097725526	2164.25497571745	
132.47887994889612	1394.6586312417298	1780.5121106444255	2164.201046950023	
132.43924469766537	1394.6685347463847	1780.6053610057372	2164.1789906808185	
132.39076255836315	1394.6341430996295	1780.579458789128	2164.1623318180523	
132.39772064868245	1394.6489833683731	1780.4295711125044	2164.14785255132	
132.34013298371548	1394.5512212067392	1780.5897570656655	2164.17398775949	
132.42705269371737	1394.5213553996334	1780.5879089940724	2164.2028029127405	
132.34895789544936	1394.5225341359144	1780.4643657386596	2164.1854219227475	
