5851.8674	33372.82076126572	300.0224477259568
5851.886146634635	33017.825572091686	298.6329202444523
5851.904891983141	33334.88655255802	300.17766622458873
5851.923636045512	32811.34260926578	297.0722913702167
5851.942378821743	33002.56401120091	298.69478493379637
5851.961120311834	32870.1137500432	297.51161652104133
5851.97986051578	32584.70689191324	296.53410212931266
5851.9985994335775	32772.54448628222	297.43873329524695
5852.017337065223	32731.448600448588	297.7705615006184
5852.0360734107135	33367.91412428389	299.19633235442194
5852.054808470045	33207.707547956714	298.48238959306224
5852.073542243214	33069.15177979183	297.4499409967037
5852.092274730217	33262.84826342406	297.3689586030904
5852.11100593105	33521.27518827119	299.10628581151593
5852.129735845711	32957.47494052461	295.91972117248133
5852.148464474196	32615.261226291906	294.506701078686
5852.1671918165	32345.44951943286	293.0732955599485
5852.185917872622	32420.75208847222	293.76568632105085
5852.204642642555	32898.28674659637	296.1210307711405
5852.223366126301	32458.562890486304	294.51346927752513
5852.24208832385	32718.52041273191	294.5774196354585
5852.260809235203	33875.89415540874	300.48077586506787
5852.279528860355	33210.89791465508	296.05163863882456
5852.298247199303	33086.93119049907	295.48003330928634
5852.316964252042	33579.95676566488	297.68672579844815
5852.33568001857	33731.51763146647	298.18132352069205
5852.354394498884	33542.277649209296	297.3315104848353
5852.37310769298	33352.26859890064	295.829649686892
5852.3918196008535	33035.01208574506	294.29915359992765
5852.410530222502	33755.75993650531	299.1074667028876
5852.4292395579205	33580.419852775565	296.69758717046915
5852.447947607108	33136.476272659405	295.65330266614234
5852.46665437006	34023.531815893235	298.5159690419773
5852.485359846773	33431.807689464826	295.7461241704423
5852.504064037241	33227.392168610786	294.8330023014248
5852.522766941464	34251.67716189408	297.9565409806014
5852.541468559438	34577.71823096179	299.4380142983742
5852.560168891157	33633.37215583595	294.9309947772392
5852.578867936621	33521.6282822097	294.9210483090976
5852.597565695824	33580.831689660045	294.6816213506817
5852.616262168764	33519.881818876296	294.56040570000386
5852.634957355435	32833.33351508139	291.50538899305525
5852.653651255836	33118.12089246159	293.5624839075655
5852.672343869964	33245.847538350565	293.2715608530421
5852.691035197813	32953.457585637465	292.1441813306871
5852.709725239381	33995.16679952125	295.9525744950099
5852.728413994665	33623.669516872316	294.0056226496832
5852.74710146366	34144.43436873673	296.0093311665777
5852.7657876463645	33658.44663930476	293.1597035251179
5852.784472542772	33799.36204377164	293.94593686648034
5852.803156152883	33662.331116584435	292.9799925938644
5852.82183847669	33585.91062936281	292.8854649787249
5852.840519514192	33576.54724200057	293.8812406838391
5852.8591992653855	33428.892267266194	291.3733446425798
5852.877877730265	33194.70384663945	291.21108986477276
5852.896554908829	32833.13403149642	289.1893205842081
5852.915230801073	32895.271556150656	289.0199571519265
5852.933905406995	33027.512326971155	289.2322461677192
5852.952578726589	32714.001055477453	286.87025503227784
5852.971250759854	33203.96100660917	289.9903519707242
5852.989921506784	32621.7221940337	286.3981191636542
5853.008590967379	32930.72050026102	287.2665803166534
5853.027259141631	32217.831337211697	285.94490675279224
5853.04592602954	32447.083481080183	285.5404485511479
5853.064591631102	32512.1987531437	286.4124754331734
5853.0832559463115	32439.94432006477	285.81238164188625
5853.101918975168	32690.68618279069	286.99737243928996
5853.120580717666	33638.29827113269	291.0730507350201
5853.139241173802	33763.283192905365	290.72166745287166
5853.157900343573	33651.83598554687	290.32557858166996
5853.1765582269745	33558.250819412315	289.75826836091125
5853.195214824005	34214.57259612323	291.76496273775035
5853.213870134659	33691.95870056442	289.12614775237597
5853.232524158936	33947.00702129744	290.496083406417
5853.251176896829	33348.43019978517	288.2149648673882
5853.269828348336	33423.09691615049	287.8359600705031
5853.288478513453	33928.35320507001	290.5683144432983
5853.307127392179	34024.57550168221	291.50814956778396
5853.325774984506	33598.85178644152	288.548983400922
5853.344421290434	33774.81694867519	289.2185672970707
5853.363066309958	33746.55993199906	288.13086405357507
5853.381710043076	33808.555912069096	288.8132674401727
5853.4003524897835	34514.34866933787	291.46021264146793
5853.418993650076	33509.180244785675	286.83677889044606
5853.437633523952	33724.38140991562	286.36273664815224
5853.456272111406	33422.35755040118	286.19775023853737
5853.474909412435	34049.35274542945	288.7212297147044
5853.493545427039	33936.66629690643	289.2861272090423
5853.5121801552095	33857.97907970184	288.13005391676285
5853.530813596945	33838.18133379798	288.01639053703144
5853.549445752243	33207.80178761927	285.05297190859056
